source,target,type,weight
tt0217910,tt1219024,Undirected,10
tt0217910,tt0182576,Undirected,7
tt0217910,tt0455275,Undirected,2
tt0217910,tt0285333,Undirected,3
tt0217910,tt0285331,Undirected,5
tt0217910,tt0086765,Undirected,5
tt0217910,tt0101120,Undirected,7
tt0217910,tt0458253,Undirected,5
tt0217910,tt0098904,Undirected,8
tt0217910,tt0115167,Undirected,3
tt0217910,tt0115369,Undirected,2
tt0217910,tt0105958,Undirected,3
tt0217910,tt1480684,Undirected,3
tt0217910,tt0278866,Undirected,4
tt0217910,tt0098878,Undirected,2
tt0217910,tt0108778,Undirected,4
tt0217910,tt0852863,Undirected,3
tt0217910,tt0320970,Undirected,6
tt0217910,tt0106053,Undirected,5
tt0217910,tt0106052,Undirected,9
tt0217910,tt1583638,Undirected,2
tt0217910,tt0402711,Undirected,8
tt0217910,tt0084967,Undirected,2
tt0217910,tt0096697,Undirected,4
tt0217910,tt0410975,Undirected,14
tt0217910,tt0111945,Undirected,10
tt0217910,tt0361227,Undirected,3
tt0217910,tt0312081,Undirected,5
tt0217910,tt0063951,Undirected,2
tt0217910,tt0092400,Undirected,12
tt0217910,tt1832979,Undirected,2
tt0217910,tt0460637,Undirected,2
tt0217910,tt0367345,Undirected,6
tt0217910,tt1073507,Undirected,2
tt0217910,tt0096542,Undirected,10
tt0217910,tt0472954,Undirected,2
tt0217910,tt0948538,Undirected,2
tt0217910,tt1327801,Undirected,2
tt0217910,tt0321018,Undirected,3
tt0217910,tt1416765,Undirected,6
tt0217910,tt0460644,Undirected,2
tt0217910,tt0460649,Undirected,11
tt0217910,tt1415889,Undirected,4
tt0217910,tt0851851,Undirected,2
tt0217910,tt0098948,Undirected,4
tt0217910,tt0200276,Undirected,13
tt0217910,tt0106080,Undirected,2
tt0217910,tt1583607,Undirected,4
tt0217910,tt1442437,Undirected,3
tt0217910,tt1587678,Undirected,4
tt0217910,tt0799922,Undirected,2
tt0217910,tt0157246,Undirected,9
tt0217910,tt0790772,Undirected,3
tt0217910,tt0821375,Undirected,4
tt0217910,tt1195935,Undirected,2
tt0217910,tt0108684,Undirected,5
tt0217910,tt0386676,Undirected,2
tt0217910,tt0844441,Undirected,4
tt0217910,tt2861424,Undirected,2
tt0217910,tt0264235,Undirected,4
tt0217910,tt1845307,Undirected,5
tt0217910,tt1608180,Undirected,3
tt0217910,tt0077000,Undirected,4
tt0217910,tt0115320,Undirected,9
tt0217910,tt0367279,Undirected,4
tt0217910,tt0105946,Undirected,5
tt0217910,tt0103405,Undirected,3
tt0217910,tt0147746,Undirected,2
tt0217910,tt0115082,Undirected,10
tt0217910,tt0115083,Undirected,26
tt0217910,tt1758772,Undirected,2
tt0217910,tt0057733,Undirected,4
tt0217910,tt0112178,Undirected,11
tt0217910,tt0244365,Undirected,2
tt0217910,tt0083399,Undirected,3
tt0217910,tt0460690,Undirected,2
tt0217910,tt0096684,Undirected,3
tt0217910,tt0086770,Undirected,5
tt0217910,tt0364828,Undirected,9
tt0217910,tt0112084,Undirected,2
tt0217910,tt0248654,Undirected,5
tt0217910,tt1442464,Undirected,2
tt0217910,tt0103491,Undirected,7
tt0217910,tt1741256,Undirected,2
tt0217910,tt0115200,Undirected,6
tt0217910,tt0083437,Undirected,3
tt0217910,tt0088571,Undirected,2
tt0217910,tt1844624,Undirected,2
tt0217910,tt2710104,Undirected,2
tt0217910,tt1179817,Undirected,4
tt0217910,tt0412175,Undirected,4
tt0217910,tt1826940,Undirected,3
tt0217910,tt0397306,Undirected,3
tt0217910,tt0496343,Undirected,2
tt0217910,tt0452046,Undirected,6
tt0217910,tt0212671,Undirected,19
tt0217910,tt0162065,Undirected,4
tt0217910,tt0934814,Undirected,2
tt0217910,tt0460091,Undirected,4
tt0217910,tt0321021,Undirected,14
tt0217910,tt0285351,Undirected,3
tt0217910,tt0115147,Undirected,5
tt0217910,tt1441109,Undirected,2
tt0217910,tt0460692,Undirected,3
tt0217910,tt0491738,Undirected,2
tt0217910,tt0319931,Undirected,2
tt0217910,tt1637574,Undirected,2
tt0217910,tt0108757,Undirected,30
tt0217910,tt0106079,Undirected,17
tt0217910,tt0098800,Undirected,4
tt0217910,tt1439629,Undirected,2
tt0217910,tt0118364,Undirected,5
tt0217910,tt0118360,Undirected,3
tt0217910,tt0368479,Undirected,9
tt0217910,tt0106004,Undirected,6
tt0217910,tt0115163,Undirected,3
tt0217910,tt0412253,Undirected,4
tt0217910,tt0206511,Undirected,10
tt0217910,tt0363328,Undirected,17
tt0217910,tt0874936,Undirected,4
tt0217910,tt0201391,Undirected,7
tt0217910,tt0310460,Undirected,3
tt0217910,tt1943524,Undirected,2
tt0217910,tt0312172,Undirected,13
tt0217910,tt0106179,Undirected,6
tt0217910,tt0426371,Undirected,4
tt0217910,tt0103484,Undirected,4
tt0217910,tt0106057,Undirected,3
tt0217910,tt1489428,Undirected,3
tt0217910,tt0460627,Undirected,16
tt0217910,tt0458290,Undirected,2
tt0217910,tt0898266,Undirected,3
tt0217910,tt0115341,Undirected,16
tt0217910,tt0137330,Undirected,4
tt0217910,tt0096569,Undirected,5
tt0217910,tt0092455,Undirected,2
tt0217910,tt0813715,Undirected,2
tt0217910,tt0387199,Undirected,5
tt0217910,tt0972534,Undirected,16
tt0217910,tt0284722,Undirected,2
tt0217910,tt0415463,Undirected,8
tt0217910,tt0112167,Undirected,4
tt0217910,tt0158552,Undirected,13
tt0217910,tt2262532,Undirected,2
tt0217910,tt0108894,Undirected,4
tt0217910,tt0094582,Undirected,3
tt0217910,tt1378167,Undirected,2
tt0217910,tt0138967,Undirected,2
tt0217910,tt1181917,Undirected,3
tt0217910,tt0106145,Undirected,4
tt0217910,tt0112095,Undirected,3
tt0217910,tt0370194,Undirected,5
tt0217910,tt0106168,Undirected,4
tt0217910,tt0493093,Undirected,6
tt0217910,tt0098830,Undirected,3
tt0217910,tt0165598,Undirected,8
tt0217910,tt0118254,Undirected,8
tt0217910,tt0115231,Undirected,9
tt0217910,tt0103569,Undirected,13
tt0217910,tt0092359,Undirected,2
tt0217910,tt0118276,Undirected,7
tt0217910,tt0203259,Undirected,3
tt0217910,tt1266020,Undirected,6
tt1641247,tt0072562,Undirected,4
tt1641247,tt0182576,Undirected,3
tt1641247,tt1199099,Undirected,2
tt1641247,tt0458254,Undirected,2
tt1641247,tt0106053,Undirected,7
tt1641247,tt0106052,Undirected,6
tt1641247,tt0096697,Undirected,4
tt1641247,tt0063951,Undirected,3
tt1641247,tt0397150,Undirected,2
tt1641247,tt0086759,Undirected,2
tt1641247,tt2069449,Undirected,2
tt1641247,tt2085059,Undirected,2
tt1641247,tt1553644,Undirected,2
tt1641247,tt0118401,Undirected,3
tt1641247,tt1533435,Undirected,4
tt1641247,tt0129690,Undirected,2
tt1641247,tt0437745,Undirected,2
tt1641247,tt0387764,Undirected,2
tt1641247,tt0379632,Undirected,3
tt1641247,tt0160904,Undirected,2
tt1641247,tt0115147,Undirected,6
tt1641247,tt0944947,Undirected,5
tt1641247,tt1637574,Undirected,6
tt1641247,tt2310212,Undirected,2
tt1641247,tt0206512,Undirected,2
tt1641247,tt1702042,Undirected,3
tt1641247,tt1220617,Undirected,2
tt1641247,tt1475582,Undirected,3
tt1641247,tt0103569,Undirected,8
tt1641247,tt0436992,Undirected,8
tt1641247,tt0257315,Undirected,4
tt0773264,tt0364845,Undirected,14
tt0773264,tt1600199,Undirected,3
tt0773264,tt0413573,Undirected,8
tt0773264,tt0118300,Undirected,5
tt0773264,tt0118303,Undirected,3
tt0773264,tt0086687,Undirected,7
tt0773264,tt0286486,Undirected,3
tt0773264,tt2226342,Undirected,6
tt0773264,tt0275137,Undirected,2
tt0773264,tt0297494,Undirected,2
tt0773264,tt0103359,Undirected,2
tt0773264,tt0395843,Undirected,10
tt0773264,tt0112022,Undirected,8
tt0773264,tt1986770,Undirected,2
tt0773264,tt1219024,Undirected,9
tt0773264,tt0182576,Undirected,2
tt0773264,tt0455275,Undirected,4
tt0773264,tt0285331,Undirected,3
tt0773264,tt2183404,Undirected,8
tt0773264,tt0086765,Undirected,6
tt0773264,tt0810788,Undirected,3
tt0773264,tt2017109,Undirected,2
tt0773264,tt0458253,Undirected,2
tt0773264,tt1723760,Undirected,2
tt0773264,tt0108778,Undirected,3
tt0773264,tt0106053,Undirected,2
tt0773264,tt0106052,Undirected,4
tt0773264,tt0118421,Undirected,2
tt0773264,tt0402711,Undirected,4
tt0773264,tt0410975,Undirected,2
tt0773264,tt0368530,Undirected,17
tt0773264,tt0363307,Undirected,2
tt0773264,tt0092400,Undirected,2
tt0773264,tt1551632,Undirected,5
tt0773264,tt0460637,Undirected,4
tt0773264,tt3489184,Undirected,2
tt0773264,tt0367345,Undirected,2
tt0773264,tt0758745,Undirected,2
tt0773264,tt0096542,Undirected,4
tt0773264,tt0472954,Undirected,2
tt0773264,tt0460644,Undirected,5
tt0773264,tt0460649,Undirected,3
tt0773264,tt0330251,Undirected,2
tt0773264,tt0851851,Undirected,2
tt0773264,tt0200276,Undirected,6
tt0773264,tt0106080,Undirected,2
tt0773264,tt1583607,Undirected,5
tt0773264,tt2288064,Undirected,5
tt0773264,tt0799922,Undirected,2
tt0773264,tt0157246,Undirected,2
tt0773264,tt0844441,Undirected,3
tt0773264,tt1657505,Undirected,19
tt0773264,tt0279600,Undirected,2
tt0773264,tt0264235,Undirected,2
tt0773264,tt1845307,Undirected,2
tt0773264,tt0353049,Undirected,2
tt0773264,tt0115320,Undirected,4
tt0773264,tt0373732,Undirected,2
tt0773264,tt0105941,Undirected,2
tt0773264,tt0105946,Undirected,2
tt0773264,tt0197182,Undirected,4
tt0773264,tt0147746,Undirected,2
tt0773264,tt0115083,Undirected,3
tt0773264,tt1936532,Undirected,3
tt0773264,tt1235099,Undirected,2
tt0773264,tt0460690,Undirected,4
tt0773264,tt2193021,Undirected,2
tt0773264,tt0066626,Undirected,2
tt0773264,tt2543312,Undirected,4
tt0773264,tt0364828,Undirected,4
tt0773264,tt0112175,Undirected,3
tt0773264,tt0248654,Undirected,2
tt0773264,tt1442464,Undirected,3
tt0773264,tt2137109,Undirected,2
tt0773264,tt0306414,Undirected,3
tt0773264,tt0213327,Undirected,2
tt0773264,tt1179817,Undirected,2
tt0773264,tt0412175,Undirected,3
tt0773264,tt0452046,Undirected,4
tt0773264,tt0212671,Undirected,3
tt0773264,tt2647586,Undirected,5
tt0773264,tt0934814,Undirected,2
tt0773264,tt0460091,Undirected,2
tt0773264,tt0321021,Undirected,4
tt0773264,tt0491738,Undirected,3
tt0773264,tt0319931,Undirected,2
tt0773264,tt2281375,Undirected,7
tt0773264,tt0108757,Undirected,11
tt0773264,tt0106079,Undirected,8
tt0773264,tt0098800,Undirected,9
tt0773264,tt1439629,Undirected,2
tt0773264,tt0368479,Undirected,5
tt0773264,tt0106004,Undirected,2
tt0773264,tt0412253,Undirected,2
tt0773264,tt1567432,Undirected,9
tt0773264,tt0310460,Undirected,2
tt0773264,tt1943524,Undirected,4
tt0773264,tt0312172,Undirected,4
tt0773264,tt0426371,Undirected,2
tt0773264,tt0092312,Undirected,2
tt0773264,tt0106057,Undirected,2
tt0773264,tt0460627,Undirected,11
tt0773264,tt0866442,Undirected,3
tt0773264,tt2070791,Undirected,4
tt0773264,tt0118480,Undirected,3
tt0773264,tt0898266,Undirected,2
tt0773264,tt0115341,Undirected,3
tt0773264,tt0813715,Undirected,3
tt0773264,tt0387199,Undirected,2
tt0773264,tt0112167,Undirected,2
tt0773264,tt2262532,Undirected,2
tt0773264,tt1378167,Undirected,5
tt0773264,tt0106145,Undirected,2
tt0773264,tt1279972,Undirected,3
tt0773264,tt0370194,Undirected,2
tt0773264,tt0106168,Undirected,5
tt0773264,tt0493093,Undirected,2
tt0773264,tt0118254,Undirected,3
tt0773264,tt1552112,Undirected,2
tt0773264,tt2632424,Undirected,3
tt0773264,tt0115231,Undirected,3
tt0773264,tt0103569,Undirected,7
tt0773264,tt0203259,Undirected,5
tt0773264,tt0773262,Undirected,2
tt0496424,tt0364845,Undirected,6
tt0496424,tt1600194,Undirected,6
tt0496424,tt1600199,Undirected,2
tt0496424,tt0174378,Undirected,6
tt0496424,tt0072562,Undirected,95
tt0496424,tt0413573,Undirected,12
tt0496424,tt0462128,Undirected,8
tt0496424,tt0118300,Undirected,2
tt0496424,tt3749900,Undirected,6
tt0496424,tt0118303,Undirected,2
tt0496424,tt0165581,Undirected,5
tt0496424,tt0086687,Undirected,6
tt0496424,tt0106028,Undirected,13
tt0496424,tt1843323,Undirected,12
tt0496424,tt0134247,Undirected,3
tt0496424,tt0380136,Undirected,2
tt0496424,tt0297494,Undirected,9
tt0496424,tt1001482,Undirected,2
tt0496424,tt0103352,Undirected,2
tt0496424,tt0088559,Undirected,4
tt0496424,tt0925266,Undirected,2
tt0496424,tt1086761,Undirected,4
tt0496424,tt0103359,Undirected,4
tt0496424,tt1358522,Undirected,39
tt0496424,tt0395843,Undirected,11
tt0496424,tt0112022,Undirected,4
tt0496424,tt1986770,Undirected,5
tt0496424,tt0369179,Undirected,5
tt0496424,tt1615919,Undirected,5
tt0496424,tt1825133,Undirected,18
tt0496424,tt1219024,Undirected,6
tt0496424,tt0182576,Undirected,20
tt0496424,tt0285333,Undirected,4
tt0496424,tt0086765,Undirected,12
tt0496424,tt2802008,Undirected,2
tt0496424,tt0458254,Undirected,51
tt0496424,tt2017109,Undirected,3
tt0496424,tt0458253,Undirected,7
tt0496424,tt0098904,Undirected,17
tt0496424,tt0457229,Undirected,5
tt0496424,tt3205802,Undirected,2
tt0496424,tt0115167,Undirected,6
tt0496424,tt0115369,Undirected,23
tt0496424,tt1480684,Undirected,10
tt0496424,tt0278866,Undirected,6
tt0496424,tt0108778,Undirected,13
tt0496424,tt2741602,Undirected,34
tt0496424,tt0852863,Undirected,6
tt0496424,tt0320970,Undirected,2
tt0496424,tt1442462,Undirected,74
tt0496424,tt0106053,Undirected,127
tt0496424,tt0106052,Undirected,152
tt0496424,tt1723816,Undirected,15
tt0496424,tt0118421,Undirected,11
tt0496424,tt2149175,Undirected,15
tt0496424,tt0914387,Undirected,30
tt0496424,tt0402711,Undirected,8
tt0496424,tt0112111,Undirected,8
tt0496424,tt1595859,Undirected,93
tt0496424,tt0084967,Undirected,3
tt0496424,tt0096697,Undirected,47
tt0496424,tt0410975,Undirected,6
tt0496424,tt0294097,Undirected,2
tt0496424,tt0111945,Undirected,14
tt0496424,tt0361227,Undirected,11
tt0496424,tt1621748,Undirected,8
tt0496424,tt0363307,Undirected,7
tt0496424,tt1865718,Undirected,6
tt0496424,tt0063951,Undirected,45
tt0496424,tt1190689,Undirected,34
tt0496424,tt0092400,Undirected,4
tt0496424,tt0979432,Undirected,45
tt0496424,tt1832979,Undirected,7
tt0496424,tt0101081,Undirected,3
tt0496424,tt0247091,Undirected,46
tt0496424,tt1551632,Undirected,3
tt0496424,tt0460637,Undirected,4
tt0496424,tt0367345,Undirected,3
tt0496424,tt1812523,Undirected,3
tt0496424,tt1073507,Undirected,3
tt0496424,tt0904208,Undirected,3
tt0496424,tt0758745,Undirected,3
tt0496424,tt0096542,Undirected,6
tt0496424,tt0472954,Undirected,10
tt0496424,tt1327801,Undirected,12
tt0496424,tt1561755,Undirected,17
tt0496424,tt0437005,Undirected,3
tt0496424,tt0397442,Undirected,34
tt0496424,tt0197159,Undirected,2
tt0496424,tt1870479,Undirected,5
tt0496424,tt1416765,Undirected,3
tt0496424,tt0460644,Undirected,5
tt0496424,tt0460649,Undirected,24
tt0496424,tt2467372,Undirected,9
tt0496424,tt1415889,Undirected,6
tt0496424,tt3530232,Undirected,11
tt0496424,tt0098948,Undirected,8
tt0496424,tt1759761,Undirected,6
tt0496424,tt1119644,Undirected,17
tt0496424,tt0200276,Undirected,13
tt0496424,tt0106080,Undirected,4
tt0496424,tt1495708,Undirected,3
tt0496424,tt1583607,Undirected,14
tt0496424,tt2364582,Undirected,2
tt0496424,tt1442437,Undirected,17
tt0496424,tt0098763,Undirected,2
tt0496424,tt2300923,Undirected,2
tt0496424,tt0118375,Undirected,13
tt0496424,tt2087571,Undirected,3
tt0496424,tt1587678,Undirected,11
tt0496424,tt0799922,Undirected,5
tt0496424,tt0157246,Undirected,18
tt0496424,tt0839188,Undirected,2
tt0496424,tt0790772,Undirected,2
tt0496424,tt0821375,Undirected,5
tt0496424,tt1593756,Undirected,2
tt0496424,tt1195935,Undirected,13
tt0496424,tt2177489,Undirected,2
tt0496424,tt0108684,Undirected,2
tt0496424,tt0386676,Undirected,19
tt0496424,tt0193676,Undirected,2
tt0496424,tt1657505,Undirected,2
tt0496424,tt0835434,Undirected,3
tt0496424,tt0417299,Undirected,3
tt0496424,tt0264235,Undirected,40
tt0496424,tt0496275,Undirected,4
tt0496424,tt1845307,Undirected,3
tt0496424,tt0353049,Undirected,11
tt0496424,tt1608180,Undirected,2
tt0496424,tt0077000,Undirected,2
tt0496424,tt1780441,Undirected,11
tt0496424,tt0086759,Undirected,10
tt0496424,tt0383126,Undirected,2
